CustomerID,Comments,Label,Media,sentiment
634,"’ hype civil service , good life .",-1,Instagram,1
635,raveer reel liking .,1,Instagram,1
636,must testify great achievement platform changed life financiall,1,Instagram,1
637,crazy information - finished watching podcas,0,Instagram,-1
638,dangerous podcast,1,Instagram,-1
639,comparing crypto stock market n't great idea .,0,Instagram,-1
640,"also , also . let 's see crush come",1,Instagram,-1
641,someone podcast ’ mean know everything . … . comparing crypto stock market ! !,0,Instagram,0
642,big applaud brother bringing interesting podcasts learn something new glazing people,1,Instagram,1
643,personally feel .. way slowing economy .. fake news everywhere .,-1,Instagram,-1
644,useful information,1,Instagram,1
645,call exmuslim sahil show,0,Instagram,0
646,"invest fundamental strong n't afraid , go usual long term",1,Instagram,1
647,plz explain ai crypto relationship,0,Instagram,1
648,"become fool , earn",-1,Instagram,-1
649,continuing watch podcast brb,1,Instagram,0
650,"reason world better place , much love , appreciate kind gesture",1,Instagram,1
651,good one,1,Instagram,1
652,"’ stop telling world good thing done life ,",1,Instagram,1
653,"celebs , influencers public behind go foreign .",-1,Instagram,0
654,happy tht nobody thought lakshadweep tourism let see goes…,1,Instagram,1
655,agree agree agree,1,Instagram,1
656,"whoa , seems like awesome . got ta watch sure",1,Instagram,1
657,watching ur podcast best therapy,1,Instagram,1
658,bro ... add beep sound website,-1,Instagram,0
659,eep sound motherfucker,-1,Instagram,-1
660,want come .,0,Instagram,1
661,"brother , first ask many time day",1,Instagram,0
662,e try fit everything exact 160 rupee,-1,Instagram,1
663,big fan entrepreneurial point approach,1,Instagram,1
664,bro thought n't know ... 're lazy dumb,0,Instagram,-1
665,man business mindset,-1,Instagram,0
666,know dishonest ?,-1,Instagram,-1
667,love much,1,Instagram,1
668,'s definitely talent energy house,1,Instagram,1
669,masterpiec,1,Instagram,0
670,many come bro,1,Instagram,0
671,best ranveer,1,Instagram,1
672,lucky part show,1,Instagram,1
673,trs top podcast year,1,Instagram,1
674,leading way,1,Instagram,0
675,stats podcasts ..... way go bhayya always,1,Instagram,0
676,favourite youtuber bhaiya,1,Instagram,0
677,please make deaf accessible make,0,Instagram,1
678,"best game , og , pioneer “ podcasting ” . way go come !",1,Instagram,1
679,3960 minute . top 1 % fan . podcast living encyclopaedia .,1,Instagram,1
680,wishing love power compound growth ahead also take india world,1,Instagram,1
681,"huge fan , sir . hope u achieve greatness",1,Instagram,1
682,guy deserves success come . god bless,1,Instagram,1
683,"'m actually enjoying reply , interact",0,Instagram,1
684,'d reincarnate even greater number time . rebirth rebirth . death death . one emotion enough realise woman shakti found shiva,0,Instagram,1
685,podcasts helped cope sudden death father . conversation create perspective . pain personal remedy universal . thank much @ ranveerallahbadia @ beerbiceps team .,1,Instagram,1
686,kudos energy knowledge impart . stay happy & keep glowing .,1,Instagram,1
687,hii n't know feel like twinflame spritual jurney . right,0,Instagram,-1
688,favorite episode,1,Instagram,1
689,promoting mumbai police instead said indian/bharat police . sound mumbai different bharat,0,Instagram,1
690,u keep way motivate u bro u sad way think 1ly life go,1,Instagram,1
691,bro roasted best roster,1,Instagram,1
692,adore maturity child like behavior approach towards life,1,Instagram,1
693,"n't understand context self love . ever person self care , self awareness , self motivation self love ? love giving another person .",0,Instagram,1
694,love,1,Instagram,1
695,finally podcast carry ranveer deepfake,1,Instagram,0
696,youtube community wholesome,1,Instagram,0
697,stabbed chance brother,1,Instagram,1
698,friend know rise occasion…with honour dignity . looking forward hearing one,1,Instagram,1
699,ranveer posting reel nothing `` strike iron hot '',0,Instagram,1
700,make video roast going home,1,Instagram,0
701,anveer surely know occupy audience,1,Instagram,1
702,love man,1,Instagram,1
703,respect,1,Instagram,1
704,healthy way awnser huge respect understanding,1,Instagram,1
705,always learn best line,-1,Instagram,1
706,really low standard guy ! guy got ta stay . currently 's better stay .,1,Instagram,1
707,great sportmanship . respect,1,Instagram,1
708,time bring back trs,1,Instagram,0
709,trolling converted trending,-1,Instagram,0
710,feel good seeing enjoying parody unlike others take -1ly ! !,1,Instagram,1
711,ranveer literally '' positivity face,1,Instagram,1
712,nod alot coz respect every single thought person sitting front,1,Instagram,1
713,genius take joke joke .,1,Instagram,1
714,best podcaster youtube .. keep,1,Instagram,1
715,love guy . love people laugh,1,Instagram,1
716,roasted way enjoy,1,Instagram,1
717,huge respect ranveer bhai .. taking roast funny way,1,Instagram,1
718,"content creator , difference value 're providing society .",1,Instagram,1
719,ranveer literally '' positivity face ”,-1,Instagram,1
720,watching podcasts admit invigorating…,1,Instagram,1
721,next level performance,1,Instagram,0
722,take roast content,1,Instagram,0
723,awesome,1,Instagram,1
724,bro perfect example influencer handle hate troll,1,Instagram,1
725,sporting person come taking meme ! hatsoff,1,Instagram,0
726,team know well make roast video content well,1,Instagram,1
727,bro know take joke .,1,Instagram,1
728,goat stand comedy,1,Instagram,1
729,self made artist,1,Instagram,0
730,one soothing conversation guy .,1,Instagram,1
731,look jolly person time . also came college really humble patient . never know person gone,1,Instagram,1
732,gem person,1,Instagram,0
733,"one best podcasts ’ ever seen . much depth , reality , emotion courage ! c",1,Instagram,1
734,still always sweet .,1,Instagram,1
735,personality different wholesome person,1,Instagram,0
736,beautiful inspirational podcast ever,1,Instagram,1
737,brother inspiration,1,Instagram,1
738,guy creating legacy created scene yet ! absolute legend,1,Instagram,1
739,"inspiring episode . fact grounded despite success , teach u lot thing",1,Instagram,1
740,mad respect,1,Instagram,1
741,"line said , recognize person , heart , stole heart",1,Instagram,0
742,amazing great question,1,Instagram,1
743,ranveer channel one best podcasts man ! lot go,1,Instagram,1
744,wonderful,1,Instagram,1
745,wow .. inspired lott .. ranveer know thnks making podcast.learned lott her.shes outstanding,1,Instagram,1
746,r u make podcast raj shamani sir . wan na know great podcasters create podcast,1,Instagram,1
747,bro watching podcast time well spen,1,Instagram,1
748,"appreciate guy actually gut hug father , express much love . 's real courage !",1,Instagram,1
749,true . express emotional jealous social medium,1,Instagram,1
750,amazing podcast ! listened yesterday,1,Instagram,1
751,loved ranveer clarifying sexual tendency throughout podcast,1,Instagram,1
752,feel like 's done,-1,Instagram,1
753,"god , podcast took two day absorb soo special one",1,Instagram,1
754,looked uninterested uncomfortable whole podcast .,-1,Instagram,-1
755,reason podcast becoming salute ?,0,Instagram,0
756,way asked question ranveer sir,1,Instagram,0
757,amazing poadcast ever seen,1,Instagram,1
758,one amazing musician country trs .,1,Instagram,1
759,love respect come back much stronger force time,1,Instagram,1
760,"ranveer seen video official channel beerbiceps & ranveer allahbadia podcasts recorded covid conversation , vibe conversation , guest vibe hit something different",1,Instagram,0
761,speaks one line,0,Instagram,0
762,good one,1,Instagram,1
763,oh plz ranveer . 's opportunistic quite boring,1,Instagram,1
764,sir please invite engineer muhammad ali mirza podcast,0,Instagram,1
765,’ rare supportive people around even tough day,1,Instagram,1
766,"ranveer .. wrong invite khalistan supporter show , unfollow man",-1,Instagram,1
767,favourite section podcast,1,Instagram,0
768,great personality,1,Instagram,1
769,shame u inviting pro khalistan,-1,Instagram,1
770,true ! !,1,Instagram,1
771,sorry champ .. agree ravan seen -1 character .,0,Instagram,1
772,ca n't relate said whole podcast,-1,Instagram,0
773,"ranveer , dont miss ishan shivanand ! advait shri vidya lalita rudra trishati make story podcast",0,Instagram,1
774,love podcast,1,Instagram,1
775,"hey ranveer ! youve got consider ishan shivanand podcast . advait shri vidya lineage fascinating , he using enhance collective consciousness lalita rudra trishati .",0,Instagram,1
776,hey ranveer ! ishan shivanands advait shri vidya lineage captivating . he lalita rudra trishati spreading wisdom . ideal podcast !,-1,Instagram,1
777,"ranveer , youd love host ishan shivanand podcast ! advait shri vidya lineage mind",-1,Instagram,1
778,"ranveer , kala bhairavs wisdom profound : ishan shivanand embodies advait shri vidya lalita rudra trishati .",-1,Instagram,1
779,sir recover goa want support,1,Instagram,1
780,jhingan ranveer,1,Instagram,0
781,think u need mental counseling bro ...,-1,Instagram,0
782,"right sir , , , agree & every word",1,Instagram,1
783,nothing sold soul,1,Instagram,0
784,want someone share spiritual journey love care,1,Instagram,1
785,’ agree r hindutva terror org . run country !,0,Instagram,1
786,bro preplanned murder ip guy untrustworthy,0,Instagram,-1
787,knowledgeable podcast ranveer sir,1,Instagram,0
788,true feel,0,Instagram,1
789,comment reel ? take ? righ,-1,Instagram,0
790,sir u truly inspiration,1,Instagram,1
791,indeed bro !,1,Instagram,0
792,inspiring,1,Instagram,1
793,reach u anyhow u deserve n hard work,1,Instagram,1
794,know whole story stage today popular podcaster,1,Instagram,1
795,great advice,1,Instagram,1
796,"keep going .... keep rocking ... stay healthy , wealthy blessed love , happiness best thing people life beta",1,Instagram,1
797,bro damn worked hard,1,Instagram,-1
798,great thought sir ... self love important,1,Instagram,1
799,yor inspiration many people,1,Instagram,1
800,nice video good thought,1,Instagram,1
801,useful usless drama,-1,facebook,1
802,ur big fan great see,1,facebook,1
803,making fool,-1,facebook,-1
804,bhai bg music loud kardo,0,facebook,0
805,issme hunted sounted kyu laga rakhi hai,0,facebook,0
806,"saying white lie , history battels",-1,facebook,0
807,ur big fan sir,1,facebook,1
808,religion best bussiness india,-1,facebook,1
809,great podcast,1,facebook,1
810,outstanding podcast,1,facebook,1
811,abbe kya batak chidiyo ka khel band karo,-1,facebook,0
812,sabse bekar logo k bich,-1,facebook,0
813,nonsense,-1,facebook,-1
814,also advour,0,facebook,0
815,host abt throw,-1,facebook,0
816,racism promoted,-1,facebook,1
817,podcast u oneday break record,0,facebook,0
818,mumble anything film promo,-1,facebook,0
819,surgery karake apna face nukeeela kar liya,-1,facebook,0
820,one best person film industry,1,facebook,1
821,pls cover bangladesh situation podcast,0,facebook,1
822,pseudoscience baba show,-1,facebook,-1
823,unfollowing u becoz u r losing focus,-1,facebook,-1
824,concentrate smthg worty instead ambani 's wedding,-1,facebook,0
825,expected smthg better u,-1,facebook,1
826,man still ambani zone,0,facebook,0
827,u cant even find good sub ur nonsense podcast,-1,facebook,-1
828,job,0,facebook,0
829,help bangladeshi student,0,facebook,1
830,please work english,-1,facebook,1
831,promoting ambanis,-1,facebook,1
832,ambani family great humble,1,facebook,1
833,big bullshit,-1,facebook,-1
834,talk hindi,0,facebook,0
835,bless u success love ranveer jst like ambanis,1,facebook,1
836,unfollowed,-1,facebook,0
837,much uget th,0,facebook,0
838,please stop lying lose accent,-1,facebook,1
839,want justice,0,facebook,1
840,bakwas,-1,facebook,0
841,humble well mannered,1,facebook,1
842,look 99 percent akash ambani,0,facebook,0
843,’ expect type podcast u,-1,facebook,0
844,good,1,facebook,1
845,great host,1,facebook,1
846,someone really watch rediculus channel,-1,facebook,0
847,indian starving around,0,facebook,-1
848,u r handsome sir,1,facebook,1
849,beautiful people,1,facebook,1
850,gossip,0,facebook,-1
851,disgusting,-1,facebook,-1
852,stop beerbiceps,-1,facebook,-1
853,keep good work,1,facebook,1
854,ur smile give positivity n calmness,1,facebook,1
855,tell u abt ambani wedding,0,facebook,0
856,stay blessed,1,facebook,1
857,wow,1,facebook,1
858,waiting eagerly th special podcast,1,facebook,1
859,well,1,facebook,1
860,happy u man,1,facebook,1
861,u r star,1,facebook,0
862,u r ryt path,1,facebook,0
863,toxic positivity peak,-1,facebook,1
864,"good going , great",1,facebook,1
865,akshay kumar always cheap liar,-1,facebook,-1
866,star 's supr genuine,1,facebook,0
867,irritating host,-1,facebook,-1
868,akshay ego rising,1,facebook,0
869,exactly wish,0,facebook,1
870,guess aki trying rooted,0,facebook,0
871,u make talking anyone feel easy,1,facebook,1
872,waw super podcast,1,facebook,1
873,lovely,1,facebook,1
874,bahut badhiya,1,facebook,0
875,never mess khiladi kumar,0,facebook,1
876,supb podcast,1,facebook,0
877,pls work bro,-1,facebook,1
878,akshay fake,-1,facebook,-1
879,akshay kumar biggest liar,-1,facebook,-1
880,wow,1,facebook,1
881,acting beerbiceps,-1,facebook,0
882,looking sharp,0,facebook,0
883,nice see u,1,facebook,1
884,superman,1,facebook,0
885,nice,1,facebook,1
886,soo refresh see u,1,facebook,0
887,enjoy bhai,1,facebook,1
888,load love hug,1,facebook,1
889,nice,1,facebook,1
890,u look great,1,facebook,1
891,hero,1,facebook,1
892,stunning,1,facebook,1
893,real handsome,1,facebook,1
894,mtlb kux v,-1,facebook,0
895,soo much superstition spread medium,-1,facebook,0
896,acharya g promoting vaastu business,-1,facebook,1
897,absolutely true,1,facebook,1
898,please stop promoting,-1,facebook,1
899,wow nice way promote,-1,facebook,1
900,delhi safe u bro,0,facebook,1
901,address ashram,0,facebook,0
902,soo true,1,facebook,1
903,1 energy,1,facebook,1
904,jai shree ram,0,facebook,0
905,nice,1,facebook,1
906,man baba,0,facebook,0
907,"true , experienced",1,facebook,1
908,blessed soul,1,facebook,1
909,happy u guy,1,facebook,1
910,ur great sir,1,facebook,1
911,wrong translation,-1,facebook,-1
912,lovely conversation,1,facebook,1
913,nice,1,facebook,1
914,good info,1,facebook,1
915,corectly write baba g name title,-1,facebook,0
916,beauty sanatan dharm,1,facebook,1
917,felt,1,facebook,0
918,important,1,facebook,1
919,true,-1,facebook,1
920,want justice,0,facebook,1
921,correct,1,facebook,0
922,u mad,-1,facebook,-1
923,thanks sharing,1,facebook,1
924,nonsense,-1,facebook,-1
925,informative,1,facebook,0
926,good,1,facebook,1
927,shame u,-1,facebook,-1
928,lying start end,-1,facebook,-1
929,nice podcast,1,facebook,1
930,nothing special,-1,facebook,-1
931,pride,1,facebook,1
932,get well soon,1,facebook,1
933,inspiration,1,facebook,1
934,get well soon,1,facebook,1
935,wishing u speedy recovery,1,facebook,1
936,proud u,1,facebook,1
937,get well soon,1,facebook,1
938,insightful,1,facebook,0
939,love,1,facebook,1
940,good,1,facebook,1
941,bakwas,-1,facebook,0
942,r right,1,facebook,0
943,feel spritual energy,1,facebook,1
944,true,1,facebook,1
945,100 % ryt,1,facebook,0
946,true,1,facebook,1
947,agree,1,facebook,1
948,absolutely true,1,facebook,1
949,fake,-1,facebook,-1
950,wish go,0,facebook,1
951,whatever say team doesnot follow,-1,facebook,0
952,super fake vdos,-1,facebook,1
953,good podcast fake expression,0,facebook,1
954,mouth expression,0,facebook,0
955,feel,1,facebook,0
956,ryt,1,facebook,0
957,look fake bro,-1,facebook,-1
958,expression,0,facebook,0
959,jai shree ram,0,facebook,0
960,sita ram,0,facebook,0
961,well educated eating gobar,-1,facebook,1
962,ram ram,0,facebook,0
963,plastic surgery 100 % acting 0 %,-1,facebook,0
964,plastic surgeon nice job,-1,facebook,1
965,love,1,facebook,1
966,nice,1,facebook,1
967,nice vdo,1,facebook,1
968,king,1,facebook,0
969,speak like struggled since childhood,-1,facebook,1
970,truly blessed,1,facebook,1
971,truthful,1,facebook,1
972,acting skill,-1,facebook,0
973,u r good actor,-1,facebook,1
974,grateful ur mom ',0,facebook,1
975,ur full plastic surgery lol,-1,facebook,1
976,beauty brain,1,facebook,1
977,plastic life,-1,facebook,0
978,god bless everyone,1,facebook,1
979,crush,0,facebook,-1
980,janvi innocent,1,facebook,1
981,get famous,1,facebook,0
982,deep n good thinker,1,facebook,1
983,find killer,0,facebook,-1
984,annyoing actress,-1,facebook,0
985,nice,1,facebook,1
986,lot love,1,facebook,1
987,ok ok,1,facebook,1
988,annoying voice,-1,facebook,-1
989,ugly,-1,facebook,-1
990,nice,1,facebook,1
991,divine soul,1,facebook,1
992,fake acting,-1,facebook,-1
993,important info,1,facebook,1
994,good information,1,facebook,1
995,informative podcast,1,facebook,0
996,nice explaination sir,1,facebook,1
997,great,1,facebook,1
998,waw best podcast,1,facebook,1
999,nice info,1,facebook,1
1000,nicely expressed,1,facebook,1
1001,true,1,facebook,1
1002,good,1,facebook,1
1003,sweet dear,1,facebook,1
1004,cuteness overloaded,1,facebook,1
1005,soo sweet,1,facebook,1
1006,love myth ',1,facebook,1
1007,peaceful partner,1,facebook,1
1008,god blesss u,1,facebook,1
1009,big respect u,1,facebook,1
1010,informative content,1,facebook,0
1011,peaceful doubt nothing,1,facebook,1
1012,call kind peoplein podcast ? ?,-1,facebook,1
1013,talking ?,0,facebook,0
1014,please correction temple location beerbiceps,-1,facebook,1
1015,like watching episode,1,facebook,1
1016,best god bless,1,facebook,1
1017,much lie u guy speak,-1,facebook,0
1018,great singer,1,facebook,1
1019,bullshit showing new trend india,-1,facebook,-1
1020,one money obiviously doo fancy diet,0,facebook,0
1021,lot love u,1,facebook,1
1022,amazing story,1,facebook,1
1023,nice story,1,facebook,1
1024,beautiful people,1,facebook,1
1025,’ hype anybody,-1,facebook,0
1026,love see listen podcast,1,facebook,1
1027,wow,1,facebook,1
1028,absolutely impactful thought,1,facebook,0
1029,love u chef,1,facebook,1
1030,amazing personality,1,facebook,1
1031,nice story,-1,facebook,1
1032,copy everything legend sidhu,-1,facebook,0
1033,keep bro,1,facebook,0
1034,good singer,1,facebook,1
1035,hole tshirt,0,facebook,0
1036,love,1,facebook,1
1037,love u babe,1,facebook,1
1038,seems amazing person,1,facebook,1
1039,lovely conversation dear,1,facebook,1
1040,luv u guy,1,facebook,0
1041,beerbiceps laugh reminds carrminity roast,0,facebook,1
1042,superstar,1,facebook,0
1043,blushing bro,1,facebook,0
1044,real legend,1,facebook,0
1045,best,1,facebook,1
1046,love,1,facebook,1
1047,nice,1,facebook,1
1048,auto tune,0,facebook,0
1049,wonderful,1,facebook,1
1050,nyc person,1,facebook,0
1051,jesus christ lord,0,facebook,0
1052,use dislike button,-1,facebook,-1
1053,shiv tandav shiv strotram,0,facebook,0
1054,bring literate people podcast,-1,facebook,0
1055,speaks innocentlu like child,1,facebook,1
1056,ca n't pronounce word correctly,-1,facebook,0
1057,beautiful rendition,1,facebook,1
1058,"waw , amazing",1,facebook,1
1059,giving strong vibe,1,facebook,1
1060,vibe strong strong,1,facebook,1
1061,beautiful voice,1,facebook,1
1062,1 voice,1,facebook,0
1063,u complementing,1,facebook,0
1064,future bright,1,facebook,1
1065,cute,1,facebook,1
1066,sweet divine voice,1,facebook,1
1067,awesome,1,facebook,1
1068,supernatural vibe,1,facebook,0
1069,nice,1,facebook,1
1070,powerful voice,1,facebook,1
1071,got goosebump,1,facebook,0
1072,voice sweet,1,facebook,1
1073,lovely,1,facebook,1
1074,goosebump,1,facebook,0
1075,asked gain view internet,-1,facebook,1
1076,bahut khob,1,facebook,0
1077,amazing,1,facebook,1
1078,soothing,1,facebook,1
1079,beautiful,1,facebook,1
1080,cute,1,facebook,1
1081,made,0,facebook,0
1082,"many fault man , correct",-1,facebook,-1
1083,pronounciation theek nahi haai,-1,facebook,0
1084,best thing watch today,1,facebook,1
1085,goosebump,1,facebook,0
1086,u r cute resmi desai,1,facebook,1
1087,good vdo,1,facebook,1
1088,always ryt,1,facebook,0
1089,please let guest speak,-1,facebook,1
1090,agreed,1,facebook,1
1091,ca n't tell expert dr.here,0,facebook,0
1092,thank soo much,1,facebook,1
1093,nice,1,facebook,1
1094,correct,1,facebook,0
1095,soo negativity comment section,0,facebook,-1
1096,please bring good heart surgeon,-1,facebook,1
1097,brilliant dr .,1,facebook,1
1098,hope partner sometime,0,facebook,1
1099,"jhoota , fake insaan",-1,facebook,-1
1100,’ like u,-1,facebook,1
1101,handsome,1,facebook,1
1102,comment full envy,-1,facebook,-1
1103,respect sir,1,facebook,1
1104,really,1,facebook,0
1105,u r correct dr. nene,1,facebook,0
1106,justice ssr,0,facebook,1
1107,great tallent lost,0,facebook,1
1108,love u susant,1,facebook,1
1109,yap true,1,facebook,1
1110,one best spiritual video,1,facebook,1
1111,great sir truly blessed,1,facebook,1
1112,could please sent invitation swani sarvapriyananda,0,facebook,1
1113,thank ranveer podcast,1,youtube,1
1114,ton thanks tantric mantra,1,youtube,1
1115,love work,1,youtube,1
1116,thank podcast,1,youtube,1
1117,ranveer really blessed soul,1,youtube,1
1118,thank much amazing podcast,1,youtube,1
1119,sir polite humble,1,youtube,0
1120,wow ! amazed,1,youtube,1
1121,podcast thought became true,0,youtube,1
1122,getting nice great guru enhance knowledge,1,youtube,1
1123,bless thanks fabulous podcast,1,youtube,1
1124,best podcast .. simplified fact well,1,youtube,1
1125,blessed soul always stay pious,1,youtube,1
1126,person send god,1,youtube,1
1127,loved fresh bfreath spiritual conversation,1,youtube,1
1128,felt goosebump hearing word personal story,1,youtube,0
1129,heartly gratitude .. keep episode,1,youtube,1
1130,best podcast…thanks ranveer,1,youtube,1
1131,great listen high spiritual,1,youtube,1
1132,superb mindblowing podcast,1,youtube,1
1133,awaited .. glad see,1,youtube,1
1134,"amazing , practical , sweet insightful podcast",1,youtube,1
1135,best knowledgeable podcast,1,youtube,1
1136,waiting podcast,0,youtube,0
1137,mindblowing podcast,1,youtube,0
1138,"man , wonderful",1,youtube,1
1139,one best episode,1,youtube,1
1140,became like saint seeing podcasts,1,youtube,1
1141,going super awesome,1,youtube,1
1142,grateful listen,1,youtube,1
1143,'s treat soul,1,youtube,1
1144,amazing work ranveer 's team find true gem,1,youtube,1
1145,lot clarity achieved,1,youtube,1
1146,aalways felt eternal bliss watching podcast,1,youtube,1
1147,love bring spirituality content,1,youtube,1
1148,feeling goosebump listening,0,youtube,1
1149,loved today 's podcast,1,youtube,1
1150,made well humble,1,youtube,1
1151,happy hear podcast,1,youtube,1
1152,loved episode,1,youtube,1
1153,amazing episode…best till,1,youtube,1
1154,lovely podcast .. thoroughly enjoyed,1,youtube,1
1155,masterpiece knowledge,1,youtube,1
1156,love watch episode,1,youtube,1
1157,felt good listening,1,youtube,1
1158,best podcast best guest,1,youtube,1
1159,"everyday , watch podcasts",0,youtube,0
1160,love ranveer bringing gem,1,youtube,1
1161,preview soothing,1,youtube,1
1162,one best podcast list,1,youtube,1
1163,good timing good speaker,1,youtube,1
1164,practical rational explanation,1,youtube,0
1165,wow mind blowing episode,1,youtube,1
1166,best best best guest… loved podcast,1,youtube,1
1167,awaited pod,1,youtube,-1
1168,glad got show,1,youtube,1
1169,enjoyed spiritual content,1,youtube,1
1170,ending touch heart,1,youtube,0
1171,u r fav creator,1,youtube,1
1172,lastline touching may heart,1,youtube,0
1173,watching jst got goosebump,1,youtube,0
1174,best podcast,1,Instagram,1
1175,human,0,Instagram,0
1176,shark 's tummy full,0,Instagram,0
1177,god put,0,Instagram,1
1178,hanji,0,Instagram,0
1179,extreme happened person,-1,Instagram,0
1180,ocra better,-1,Instagram,1
1181,wow great,1,Instagram,1
1182,amazing reality story,1,Instagram,1
1183,hatsoff,1,Instagram,0
1184,? ? ? ?,-1,Instagram,0
1185,bakkwass karna v podcast hai,-1,Instagram,0
1186,animal better human,0,Instagram,1
1187,good info,1,Instagram,1
1188,shark really attack human,0,Instagram,-1
1189,acting soo mucch,-1,Instagram,0
1190,bro go real shark tank,0,Instagram,0
1191,fast,0,Instagram,0
1192,thoughtfulll damm ! !,1,Instagram,0
1193,universal bos,1,Instagram,0
1194,bharat mata ki jay,0,Instagram,0
1195,great work,1,Instagram,1
1196,idiot,-1,Instagram,-1
1197,love,1,Instagram,1
1198,jai shree radhe shyam jai ho,0,Instagram,0
1199,podcast tiltle ?,0,Instagram,0
1200,amzing,1,Instagram,0
1201,bhai aapke question likhta kon hai,0,Instagram,0
1202,lot love,1,Instagram,1
1203,hello,1,Instagram,0
1204,come new zeland ammzing country,0,Instagram,0
1205,'s true,1,Instagram,1
1206,follow,0,Instagram,0
1207,radhe radhe,0,Instagram,0
1208,hari bol,0,Instagram,0
1209,intresting,1,Instagram,0
1210,going faith,1,Instagram,1
1211,har har mahadev,0,Instagram,0
1212,"right sir , , , agree & every word",1,Instagram,1
1213,faith move mountain,1,Instagram,1
1214,god great,1,Instagram,1
1215,madhuri dixit ko bulao,0,Instagram,0
1216,true faith,1,Instagram,1
1217,good luck,1,Instagram,1
1218,great observation,1,Instagram,1
1219,sahi baat,1,Instagram,0
1220,fekuu,-1,Instagram,0
1221,sir roasted whole bjp,0,Instagram,0
1222,totally baised,-1,Instagram,0
1223,come politics,0,Instagram,0
1224,amazing founder,1,Instagram,1
1225,great,1,Instagram,1
1226,waiting u,0,Instagram,0
1227,u need better mentor bro,-1,Instagram,1
1228,customer service pathetic,-1,Instagram,-1
1229,rcb,0,Instagram,0
1230,love listen type knowledge,1,youtube,1
1231,absolutely loved loved,1,youtube,1
1232,"listening podcast , reinforces dogmatic spirituality",0,youtube,0
1233,amazing podcast,1,youtube,1
1234,hook great,1,youtube,1
1235,great podcast,1,youtube,1
1236,please bring spiritual guru podcast,0,youtube,1
1237,keep providing content like,1,youtube,1
1238,best podcast ever,1,youtube,1
1239,heavy episode,0,youtube,0
1240,one finest episode,1,youtube,0
1241,waiting,0,youtube,0
1242,wow podcast,1,youtube,1
1243,podcast feel like service giving society,1,youtube,1
1244,inspiration many people,1,youtube,1
1245,never understand shiva shit podcast,-1,youtube,1
1246,bro know trending post,-1,youtube,0
1247,"idiot making , n't changed like brother , tell clearly .",-1,youtube,1
1248,bring people ... one talk logical podcast,-1,youtube,0
1249,"reciate podcast , sikh want live peacefully political party try humiliate problem start",1,youtube,1
1250,interesting many aware struggle triumph community ... really want country devoid caste creed .. ?,1,youtube,1
1251,dude u need make podcast sukhpreet singh udhoke . 's sikh scholar,1,youtube,0
1252,u hesitate littlt,-1,youtube,-1
1253,beautiful person,1,youtube,1
1254,bhai looking owsm yaami ji,1,youtube,0
1255,"well said , waah",1,youtube,1
1256,dude mentally upset,-1,youtube,-1
1257,proud honour hindu,1,youtube,1
1258,"powerful mantra , celestial sound mantra magic'in life",1,youtube,1
1259,"powerful mantra , celestial sound mantra magic'in life",1,youtube,1
1260,obsessed ranveer 's meme,1,youtube,-1
1261,'s love ranveer bhaiya,1,youtube,1
1262,much,-1,youtube,0
1263,boring,-1,youtube,-1
1264,voice dumdaar,1,youtube,0
1265,power packed performance delivered kill,1,youtube,-1
1266,ranveer bhaiya joking,0,youtube,1
1267,got restart watching podcast,1,youtube,0
1268,captain interview commander ranveer,1,youtube,0
1269,mainfested interview,1,youtube,0
1270,waiting amazing podcast,1,youtube,1
1271,amazing podcast,1,youtube,1
1272,ranveer bro soft hard power together,1,youtube,-1
1273,two unnecessary thing podcast,-1,youtube,0
1274,excellent episode man straight shooter,1,youtube,1
1275,eagerly waiting episode,1,youtube,1
1276,humble person,1,youtube,0
1277,podcast killer,1,youtube,-1
1278,ranveer good job,1,youtube,1
1279,amazing podcast,1,youtube,1
1280,amazing person,1,youtube,1
1281,1st time overacting paying,-1,facebook,0
1282,hehehe,0,facebook,0
1283,credit go editor,0,facebook,1
1284,great editing,0,facebook,1
1285,editing ….hats offf brooo,0,facebook,0
1286,u r jst dishonurable man,-1,facebook,0
1287,justifying lust,-1,facebook,0
1288,plz ’ interview mediocre guy,-1,facebook,1
1289,top level hypocrisy,-1,facebook,1
1290,extra marital afair getting mature,-1,facebook,1
1291,bold statement justify cheating,-1,facebook,1
1292,"wow , lier",-1,facebook,1
1293,rude,-1,facebook,-1
1294,extra marital affair nthg else,-1,facebook,0
1295,lost charm,-1,facebook,1
1296,nonsense,-1,facebook,-1
1297,glitter gold,-1,facebook,0
1298,jst hate,-1,facebook,-1
1299,cheating choice,-1,facebook,-1
1300,great actor,1,facebook,1
1301,love,1,facebook,1
1302,addicted cheater,-1,facebook,-1
1303,bullshit,-1,facebook,-1
1304,haahaha,0,facebook,0
1305,awesome,1,facebook,1
1306,lovely conversation,1,facebook,1
1307,awesome,1,facebook,1
1308,sahi bola,1,facebook,0
1309,love,1,facebook,1
1310,nice one,1,facebook,1
1311,true,1,facebook,1
1312,lol,0,facebook,1
1313,true,1,facebook,1
1314,full episode,0,facebook,0
1315,incredible,1,facebook,0
1316,u plz interview allu arjun,0,facebook,1
1317,incredible thing,1,facebook,0
1318,heart touching,1,facebook,0
1319,supper,1,facebook,0
1320,love song vibe,1,facebook,1
1321,lose,-1,facebook,-1
1322,intelligent answer,1,facebook,1
1323,matured,1,facebook,0
